dag,m1x,m1y,m2x,m2y,Mx,My
261000,-1373613056627977.5,386611338011260.6,243634480462588.34,-459434749441417.6,66317100283.02755,11819894019.554565
262000,-1378875921807600.5,388092601389993.0,244567936451140.75,-461195021277665.3,66571187892.20681,11865180554.352043
263000,-1384138786986769.2,389573864768600.4,245501392438067.6,-462955293110846.94,66825275501.40641,11910467089.077866
264000,-1389401652165505.2,391055128147083.75,246434848423381.38,-464715564940985.6,67079363110.626274,11955753623.73257
265000,-1394664517343814.0,392536391525444.06,247368304407094.16,-466475836768104.44,67333450719.86562,12001040158.31668
266000,-1399927382521684.5,394017654903682.3,248301760389218.06,-468236108592225.9,67587538329.12529,12046326692.830736
267000,-1405190247699111.0,395498918281799.5,249235216369764.94,-469996380413372.94,67841625938.40422,12091613227.275274
268000,-1410453112876122.5,396980181659796.6,250168672348746.8,-471756652231567.56,68095713547.70278,12136899761.650803
269000,-1415715978052724.2,398461445037674.75,251102128326174.94,-473516924046831.56,68349801157.02064,12182186295.957836
270000,-1420978843228873.0,399942708415434.8,252035584302061.12,-475277195859187.25,68603888766.357635,12227472830.196894
271000,-1426241708404619.8,401423971793077.94,252969040276416.7,-477037467668655.56,68857976375.71323,12272759364.368465
272000,-1431504573579969.0,402905235170605.1,253902496249253.03,-478797739475257.75,69112063985.08823,12318045898.473055
273000,-1436767438754873.0,404386498548013.06,254835952220581.16,-480558011279015.25,69366151594.48276,12363332432.51116
274000,-1442030303929388.5,405867761925305.9,255769408190411.94,-482318283079948.75,69620239203.8953,12408618966.483248
275000,-1447293169103502.2,407349025302485.44,256702864158756.72,-484078554878078.56,69874326813.32578,12453905500.389818
276000,-1452556034277195.5,408830288679552.9,257636320125626.0,-485838826673425.6,70128414422.77411,12499192034.231337
277000,-1457818899450514.0,410311552056509.25,258569776091030.56,-487599098466009.5,70382502032.24223,12544478568.008278
278000,-1463081764623409.8,411792815433352.44,259503232054980.9,-489359370255850.25,70636589641.72842,12589765101.721111
279000,-1468344629795927.5,413274078810082.0,260436688017487.5,-491119642042967.3,70890677251.23216,12635051635.37028
280000,-1473607494968050.8,414755342186703.4,261370143978560.72,-492879913827380.75,71144764860.75337,12680338168.956257
281000,-1478870360139780.2,416236605563217.75,262303599938210.44,-494640185609109.7,71398852470.29196,12725624702.479492
282000,-1484133225311138.0,417717868939622.6,263237055896447.22,-496400457388172.94,71652940079.84785,12770911235.94042
283000,-1489396090482093.0,419199132315916.1,264170511853280.94,-498160729164589.75,71907027689.4226,12816197769.339502
284000,-1494658955652691.8,420680395692105.6,265103967808721.44,-499921000938378.4,72161115299.01466,12861484302.677155
285000,-1499921820822885.8,422161659068192.3,266037423762778.5,-501681272709557.1,72415202908.6237,12906770835.953808
286000,-1505184685992732.5,423642922444166.2,266970879715461.84,-503441544478144.9,72669290518.24963,12952057369.169897
287000,-1510447551162179.8,425124185820038.4,267904335666781.03,-505201816244159.56,72923378127.89236,12997343902.325851
288000,-1515710416331281.8,426605449195810.8,268837791616745.6,-506962088007618.9,73177465737.55182,13042630435.422071
289000,-1520973281499996.0,428086712571472.5,269771247565364.94,-508722359768540.94,73431553347.22789,13087916968.458988
290000,-1526236146668360.2,429567975947035.2,270704703512648.34,-510482631526942.8,73685640956.9205,13133203501.437006
291000,-1531499011836356.5,431049239322499.0,271638159458605.06,-512242903282842.06,73939728566.62958,13178490034.356525
292000,-1536761877003990.2,432530502697854.94,272571615403244.0,-514003175036255.56,74193816176.3555,13223776567.217955
293000,-1542024742171283.2,434011766073116.25,273505071346574.12,-515763446787201.0,74447903786.09813,13269063100.021696
294000,-1547287607338194.2,435493029448274.4,274438527288604.75,-517523718535694.5,74701991395.85684,13314349632.768131
295000,-1552550472504782.5,436974292823333.9,275371983229344.38,-519283990281752.94,74956079005.63155,13359636165.45765
296000,-1557813337670994.8,438455556198298.06,276305439168801.94,-521044262025392.56,75210166615.42215,13404922698.090647
297000,-1563076202836870.5,439936819573158.75,277238895106985.97,-522804533766630.3,75464254225.22856,13450209230.667484
298000,-1568339068002415.5,441418082947930.25,278172351043905.0,-524564805505481.8,75718341835.05067,13495495763.18856
299000,-1573601933167586.5,442899346322595.5,279105806979567.5,-526325077241963.2,75972429444.8884,13540782295.654247
300000,-1578864798332441.0,444380609697173.44,280039262913982.03,-528085348976090.44,76226517054.74164,13586068828.064905
301000,-1584127663496954.5,445861873071649.0,280972718847156.7,-529845620707878.94,76480604664.61029,13631355360.420904
302000,-1589390528661115.2,447343136446036.56,281906174779100.0,-531605892437344.25,76734692274.49425,13676641892.722603
303000,-1594653393824963.2,448824399820324.0,282839630709819.7,-533366164164502.06,76988779884.39342,13721928424.97037
304000,-1599916258988474.5,450305663194524.5,283773086639324.2,-535126435889367.44,77242867494.30771,13767214957.16455
305000,-1605179124151639.8,451786926568625.5,284706542567621.1,-536886707611955.1,77496955104.237,13812501489.305508
306000,-1610441989314496.0,453268189942642.3,285639998494718.7,-538646979332280.25,77751042714.1812,13857788021.393581
307000,-1615704854477035.2,454749453316558.5,286573454420624.7,-540407251050357.7,78005130324.14018,13903074553.429108
308000,-1620967719639220.2,456230716690392.7,287506910345346.94,-542167522766201.8,78259217934.11386,13948361085.412445
309000,-1626230584801100.0,457711980064128.2,288440366268892.94,-543927794479827.4,78513305544.10213,13993647617.343925
310000,-1631493449962675.8,459193243437779.9,289373822191270.06,-545688066191248.5,78767393154.10487,14038934149.223886
311000,-1636756315123918.8,460674506811339.7,290307278112486.25,-547448337900479.5,79021480764.12198,14084220681.052652
312000,-1642019180284838.0,462155770184810.75,291240734032548.75,-549208609607534.5,79275568374.15334,14129507212.830568
313000,-1647282045445457.2,463637033558198.56,292174189951465.25,-550968881312427.1,79529655984.19972,14174793744.55793
314000,-1652544910605777.5,465118296931490.75,293107645869242.3,-552729153015171.5,79783743594.26048,14220080276.235086
315000,-1657807775765775.0,466599560304702.9,294041101785888.0,-554489424715781.2,80037831204.33528,14265366807.86235
316000,-1663070640925454.2,468080823677825.25,294974557701409.2,-556249696414269.56,80291918814.42398,14310653339.440033
317000,-1668333506084838.5,469562087050860.94,295908013615812.9,-558009968110650.25,80546006424.52649,14355939870.968452
318000,-1673596371243929.0,471043350423817.44,296841469529105.94,-559770239804936.5,80800094034.64268,14401226402.44793
319000,-1678859236402726.8,472524613796681.1,297774925441296.0,-561530511497141.4,81054181644.77245,14446512933.878742
320000,-1684122101561198.5,474005877169463.75,298708381352389.5,-563290783187277.9,81308269254.91565,14491799465.26122
321000,-1689384966719374.8,475487140542168.0,299641837262393.44,-565051054875359.6,81562356865.07217,14537085996.595661
322000,-1694647831877262.5,476968403914779.9,300575293171314.06,-566811326561397.5,81816444475.24191,14582372527.882355
323000,-1699910697034863.0,478449667287312.94,301508749079158.8,-568571598245405.9,82070532085.42563,14627659059.121605
324000,-1705173562192177.5,479930930659768.5,302442204985934.06,-570331869927397.0,82324619695.6237,14672945590.31371
325000,-1710436427349202.8,481412194032135.56,303375660891646.5,-572092141607383.1,82578707305.83473,14718232121.458942
326000,-1715699292505915.8,482893457404422.56,304309116796302.44,-573852413285376.6,82832794916.0586,14763518652.557615
327000,-1720962157662347.2,484374720776633.0,305242572699908.6,-575612684961389.6,83086882526.29517,14808805183.609985
328000,-1726225022818498.5,485855984148762.6,306176028602471.3,-577372956635434.9,83340970136.54431,14854091714.616354
329000,-1731487887974370.8,487337247520807.25,307109484503996.6,-579133228307522.4,83595057746.80591,14899378245.577
330000,-1736750753129965.0,488818510892776.25,308042940404491.25,-580893499977666.6,83849145357.08118,14944664776.492197
331000,-1742013618285282.5,490299774264669.9,308976396303961.2,-582653771645877.1,84103232967.37035,14989951307.362211
332000,-1747276483440324.5,491781037636481.9,309909852202412.44,-584414043312167.5,84357320577.67169,15035237838.187344
333000,-1752539348595087.0,493262301008213.25,310843308099851.5,-586174314976548.2,84611408187.98509,15080524368.96783
334000,-1757802213749560.0,494743564379870.2,311776763996284.5,-587934586639030.1,84865495798.31041,15125810899.70396
335000,-1763065078903762.5,496224827751453.0,312710219891717.25,-589694858299625.5,85119583408.6475,15171097430.395992
336000,-1768327944057695.5,497706091122959.56,313643675786155.6,-591455129958345.9,85373671018.99907,15216383961.04419
337000,-1773590809211360.5,499187354494383.8,314577131679605.94,-593215401615202.1,85627758629.36305,15261670491.648811
338000,-1778853674364759.0,500668617865734.9,315510587572073.6,-594975673270204.5,85881846239.73854,15306957022.210123
339000,-1784116539517892.0,502149881237013.06,316444043463564.44,-596735944923364.1,86135933850.12538,15352243552.728363
340000,-1789379404670760.8,503631144608218.56,317377499354084.9,-598496216574693.4,86390021460.52344,15397530083.203808
341000,-1794642269823366.8,505112407979350.1,318310955243639.3,-600256488224200.9,86644109070.93604,15442816613.636696
342000,-1799905134975711.2,506593671350401.75,319244411132234.5,-602016759871899.2,86898196681.36041,15488103144.027273
343000,-1805168000127795.8,508074934721381.75,320177867019876.0,-603777031517797.1,87152284291.79572,15533389674.375795
344000,-1810430865279621.5,509556198092290.44,321111322906568.94,-605537303161906.8,87406371902.24179,15578676204.682507
345000,-1815693730431189.8,511037461463128.0,322044778792318.9,-607297574804238.2,87660459512.70016,15623962734.947643
346000,-1820956595582502.0,512518724833894.75,322978234677131.3,-609057846444801.1,87914547123.17213,15669249265.171452
347000,-1826219460733559.5,513999988204591.0,323911690561011.56,-610818118083605.4,88168634733.65457,15714535795.35417
348000,-1831482325884363.8,515481251575210.56,324845146443965.2,-612578389720662.1,88422722344.14734,15759822325.49603
349000,-1836745191034916.2,516962514945759.44,325778602325997.56,-614338661355980.2,88676809954.65149,15805108855.59727
350000,-1842008056185218.2,518443778316238.9,326712058207114.2,-616098932989570.1,88930897565.16968,15850395385.65812
351000,-1847270921335271.2,519925041686649.2,327645514087319.25,-617859204621442.6,89184985175.69788,15895681915.678814
352000,-1852533786485076.8,521406305056990.7,328578969966619.5,-619619476251607.6,89439072786.23592,15940968445.659576
353000,-1857796651634636.2,522887568427263.6,329512425845018.44,-621379747880071.8,89693160396.78584,15986254975.600641
354000,-1863059516783951.0,524368831797468.25,330445881722522.06,-623140019506849.0,89947248007.34883,16031541505.502218
355000,-1868322381933022.8,525850095167604.94,331379337599135.7,-624900291131944.5,90201335617.92136,16076828035.364544
356000,-1873585247081852.8,527331358537673.94,332312793474864.0,-626660562755371.0,90455423228.50323,16122114565.187832
357000,-1878848112230442.8,528812621907672.7,333246249349711.8,-628420834377137.8,90709510839.09894,16167401094.972319
358000,-1884110977378794.2,530293885277603.0,334179705223684.0,-630181105997251.2,90963598449.70528,16212687624.718191
359000,-1889373842526908.8,531775148647466.9,335113161096785.4,-631941377615723.0,91217686060.32065,16257974154.425682
360000,-1894636707674787.8,533256412017264.56,336046616969020.9,-633701649232561.9,91471773670.94687,16303260684.095009
361000,-1899899572822432.8,534737675386996.4,336980072840395.7,-635461920847776.8,91725861281.58635,16348547213.72638
362000,-1905162437969845.5,536218938756662.7,337913528710914.75,-637222192461377.0,91979948892.23453,16393833743.31999
363000,-1910425303117027.5,537700202126263.75,338846984580581.4,-638982464073371.1,92234036502.89127,16439120272.876064
364000,-1915688168263980.2,539181465495799.94,339780440449401.94,-640742735683766.8,92488124113.56322,16484406802.39482
365000,-1920951033410705.5,540662728865271.5,340713896317379.8,-642503007292574.8,92742211724.2435,16529693331.876429
366000,-1926213898557204.8,542143992234678.8,341647352184521.0,-644263278899803.9,92996299334.93195,16574979861.321123
367000,-1931476763703454.8,543625255604022.2,342580808050828.56,-646023550505459.5,93250386945.63446,16620266390.729094
368000,-1936739628849479.8,545106518973301.94,343514263916307.7,-647783822109554.8,93504474556.34615,16665552920.100542
369000,-1942002493995282.2,546587782342518.44,344447719780963.2,-649544093712093.6,93758562167.06561,16710839449.435663
370000,-1947265359140864.0,548069045711672.0,345381175644799.2,-651304365313087.9,94012649777.79865,16756125978.73465
371000,-1952528224286226.5,549550309080762.94,346314631507820.06,-653064636912545.5,94266737388.54099,16801412507.997702
372000,-1957791089431371.5,551031572449791.56,347248087370030.2,-654824908510472.4,94520824999.29076,16846699037.22502
373000,-1963053954576300.8,552512835818758.25,348181543231434.06,-656585180106878.5,94774912610.0543,16891985566.416792
