dag,iox,ioy,eux,euy,Mx,My
3440,390737262.44779414,102189999.63331774,96698513.6926912,-642247431.8464613,0,0
3450,-407066507.54597425,-162010278.94123277,-608370987.4412625,-294509374.77483,0,0
3460,227739423.1362602,372682042.46554136,-524495872.92195034,460545767.857554,0,0
3470,-169977836.89493078,-367601702.0455072,201226783.31946412,659428053.0691882,0,0
3480,-32491185.10009329,456611358.09730816,659034798.7923875,36719201.031098925,0,0
3490,177309171.0968459,-355308478.96743405,201498502.52895015,-615026701.1045357,0,0
3500,-276103073.9968453,352576653.5784505,-552988802.0104719,-376469043.94735485,0,0
3510,408294595.67357546,-118612547.44476897,-577022656.4161645,388005698.67160153,0,0
3520,-406660395.9358238,84901489.26034264,113343163.70086956,684747047.5106143,0,0
3530,422064766.70189697,166589811.5218667,651955216.9300303,138921323.3226103,0,0
3540,-311986555.7029261,-242212627.92060313,301535590.77577186,-572266115.6695534,0,0
3550,259794191.908122,373171092.2612523,-484508564.8351022,-451469181.2111936,0,0
3560,-15617483.340950318,-413196820.02818733,-619057157.0017544,307438030.8195709,0,0
3570,-18286865.810887538,426823362.3532467,24208851.863353238,696836937.1842532,0,0
3580,278004178.12614286,-349179719.9402104,630636676.0079359,236460108.54803568,0,0
3590,-301170611.54157925,260120843.7267633,393850843.9882113,-515177011.7161969,0,0
3600,437300673.27798945,-136402398.25293496,-403889560.07447964,-517220122.7494799,0,0
3610,-396516070.72289073,-74626968.93115541,-649582019.4371195,219889164.6669563,0,0
3620,417450949.1283817,134619630.2761169,-64813074.489134036,695831360.124813,0,0
3630,-251871615.94112515,-356188908.7526865,596353296.6522343,327400961.91522473,0,0
3640,195345563.2091487,355260730.9961439,475875128.3604382,-445619745.12054515,0,0
3650,2548911.3227296546,-457654498.9463622,-312658515.74047816,-571466439.7313472,0,0
3660,-151785673.16767326,366712274.67624795,-667558094.3196176,126623549.39159241,0,0
3670,252420597.8265794,-370371285.8500098,-152455022.79787803,681898491.8269589,0,0
3680,-398789360.75843483,145844530.34568688,550506102.5901741,410230311.58129555,0,0
3690,400387972.92517596,-112747306.32962541,545606051.9907739,-365924085.0422791,0,0
3700,-431836766.59096783,-138419551.41427094,-212937787.52185324,-612185470.1191187,0,0
3710,328324908.3186172,219604386.26514798,-671980625.1023538,29197446.21235238,0,0
3720,-283867793.23079395,-355507043.3299742,-237480549.41518763,655224140.7879649,0,0
3730,43965951.38317617,410629023.281004,494507172.01295346,483795401.9713703,0,0
3740,-10630541.528530829,-427632991.62945217,601689162.3139329,-278662762.1427326,0,0
3750,-254037282.70491835,366478378.786614,-107385209.84337315,-637803455.730862,0,0
3760,282330921.02212185,-280819608.0463982,-661975433.7356809,-70485559.0721901,0,0
3770,-427505852.5160935,164731361.44934106,-318620680.0261824,616023086.8226336,0,0
3780,400364243.0137921,46741355.69018574,429709759.5561094,547221373.3709556,0,0
3790,-425984523.7595753,-106579504.16833514,643400490.0975009,-186430612.4811883,0,0
3800,274829808.5359672,338125282.095502,961410.609970361,-647381632.9632244,0,0
3810,-219808511.20534205,-341184205.57660294,-636931435.9195145,-170156883.24475256,0,0
3820,27393403.07480204,456728380.4257058,-394518894.42254174,564577437.324355,0,0
3830,125532222.86149156,-376298862.96721727,357381252.7770731,599824686.3280815,0,0
3840,-227599628.99141422,386564365.3126816,670553797.7213465,-91670579.16267836,0,0
3850,387464970.72399014,-172351887.36204696,108913196.155325,-640723995.8725072,0,0
3860,-392217794.30798906,140114456.28357822,-596654889.5046722,-267223706.93375012,0,0
3870,439727058.2954549,109675449.01452532,-463693382.78725636,501300005.34686744,0,0
3880,-343036952.5379021,-195904506.06775436,278711335.87641937,641035903.9722055,0,0
3890,306731990.52727544,336290535.7551505,683368320.4964232,3433498.335486792,0,0
3900,-72054658.44469467,-406121478.8808161,213384966.3735428,-618377439.8898424,0,0
3910,39554666.86255084,426483901.8032807,-541517459.5800143,-358882654.0140099,0,0
3920,228986451.65131754,-382139160.7034557,-524526521.1108964,426818634.7159537,0,0
3930,-262084535.33158654,300156256.7586351,194846711.32219622,670339845.2403544,0,0
3940,415871025.49802065,-192357963.8164207,682331093.8340499,96997769.54837847,0,0
3950,-402264014.38827026,-18667852.867146827,311619644.59327614,-581527000.3983002,0,0
3960,432627752.15006,78015227.69451255,-472559871.74773693,-442305184.4954032,0,0
3970,-296511322.7342396,-318573623.76231015,-575292466.4793979,342073223.52057534,0,0
3980,243248782.1018219,325438911.7993835,106944294.13390592,687238025.713161,0,0
3990,-57206095.19912801,-453837329.12120175,668078036.608385,187426258.11927393,0,0
4000,-98677545.8544846,384021652.35225326,401338812.3887911,-531818889.6204477,0,0
4010,201748897.64775956,-401083723.73843265,-391513272.27585554,-514870458.5264003,0,0
4020,-374374887.03200364,198012846.757137,-614232521.0413418,248410812.44824535,0,0
4030,382187031.59067076,-166874185.62144265,16235433.807018273,691236912.8267665,0,0
4040,-445701956.5938866,-80483145.33415094,641306466.7941502,273363624.70584345,0,0
4050,356050269.52804464,171229511.42697126,480802406.8702556,-471158683.7715604,0,0
4060,-328286901.23247397,-315604680.29668534,-300716704.8957168,-574399780.6409662,0,0
4070,99751003.57668525,399696617.1542466,-639682247.8486283,147656758.27482188,0,0
4080,-68353010.20635551,-423380013.70684576,-75906527.84488714,681865090.2027332,0,0
4090,-202963140.8159048,396093717.7292557,602722760.301104,353629585.9558559,0,0
4100,240529904.77677917,-318036034.8324535,548787052.5671375,-401528093.31708705,0,0
4110,-402446380.0335556,219162619.0818892,-202938494.14008498,-619338531.815588,0,0
4120,402207002.8077444,-9457878.614868611,-650242722.3797274,42134949.39483577,0,0
4130,-437349642.4253913,-49054441.31117226,-167904621.8202628,658721910.8197125,0,0
4140,316819207.83957374,297623138.0810998,553023593.8269403,427148299.1876957,0,0
4150,-265553432.70297962,-308099593.4151524,604508745.5490177,-324847873.3146031,0,0
4160,86760059.80224515,448994205.1356663,-101139541.92192104,-648843994.700427,0,0
4170,71353339.86877756,-389843151.8043508,-644971863.9588935,-65387864.32220691,0,0
4180,-174981655.14468163,413864585.2755364,-257934536.67975637,621558393.9043149,0,0
4190,359580743.31222165,-222709487.15432698,492906971.25837785,492882562.26696444,0,0
4200,-370341549.9700356,192900650.40641144,647519318.028861,-242896374.54859847,0,0
4210,449736152.15341955,50970256.70358545,1767240.9928613082,-662766368.1112598,0,0
4220,-367300780.12077636,-145700704.4898499,-623555945.9466563,-171845070.39823094,0,0
4230,348438359.8043059,293538986.8471515,-343913780.5745234,570386749.793869,0,0
4240,-126924170.68795262,-391385937.7861852,423108687.4424064,549780400.3360265,0,0
4250,96893701.90896383,418334189.2519308,677601147.2479541,-157279783.0849349,0,0
4260,176083141.99347112,-408281252.5275847,103112030.28332567,-661541553.9183099,0,0
4270,-217771813.96002218,334371311.5935718,-586415136.6666201,-274087738.1354814,0,0
4280,387289867.16512245,-245029308.71760705,-423539870.94103026,505607259.1181077,0,0
4290,-400194261.9289424,37499863.928177245,344459703.6463946,596740755.0259645,0,0
4300,440127818.7668793,19826525.051460512,694676375.5977143,-69443213.80466726,0,0
4310,-335662685.48215073,-275369378.72621393,200589261.38983202,-646034005.3033806,0,0
4320,286615008.98047674,289248582.4998408,-534707893.44105774,-369137266.8921975,0,0
4330,-115927309.81181014,-442220348.3480191,-494390222.6950816,428130998.76108354,0,0
4340,-43693630.81738756,393735160.7874365,257959012.19803873,632605170.087199,0,0
4350,147415171.8136105,-424849845.45260674,698739426.0340581,19289829.477175303,0,0
4360,-343152073.51785076,246328287.71040812,292301159.03838104,-617370762.847305,0,0
4370,356735680.0119272,-218071500.00563568,-470226569.923397,-454417917.49461406,0,0
4380,-451812827.2996067,-21265817.893925294,-554085560.7069366,339467337.08728653,0,0
4390,376733058.6762652,119443567.65393287,164854198.29414755,656182707.7162706,0,0
4400,-367098325.1650199,-270188971.69317126,689816515.3218422,107660967.1353488,0,0
4410,153445750.04025707,381229875.18179756,376738061.12550133,-576797930.7325572,0,0
4420,-125046103.69254963,-411368159.66976756,-395209390.4678292,-527918829.23869234,0,0
4430,-148466073.93682253,418648795.19934696,-600500368.5392082,241742059.50272647,0,0
4440,193920864.74015188,-349082001.0493631,66717805.86117856,666314496.455109,0,0
4450,-370466949.199276,269846084.4988799,667953212.4271648,194412924.52808535,0,0
4460,396236288.18549246,-65322471.38628828,452717813.6593802,-525576389.12555,0,0
4470,-440948611.4018152,9537981.859142408,-312116385.14224434,-588258847.9049361,0,0
4480,352957567.67917746,251913825.51216257,-631983121.1896312,137621486.92257658,0,0
4490,-306332051.99611,-268975394.5366713,-34497598.0959823,661980621.1391674,0,0
4500,144581532.28968558,433545487.974257,633230056.9469064,278226249.5555536,0,0
4510,15834116.70806034,-395678913.57709664,519305992.848965,-464921009.3707669,0,0
4520,-119170217.86570731,433990316.165763,-223419715.08037257,-634657768.3204048,0,0
4530,325166002.8927621,-268760659.4583812,-647535842.6084696,30141392.900969625,0,0
4540,-341431950.40983367,242268442.92796668,-136447089.58312136,642444025.593883,0,0
4550,451923734.9043391,-8500281.564780898,585805759.01823,357665011.0788141,0,0
4560,-384300603.91558456,-92587145.22523361,575733970.2873436,-395979777.0470494,0,0
4570,384185261.257181,245655739.04512084,-131444501.59297036,-666840454.3397193,0,0
4580,-179190350.01159936,-369277621.097986,-646906752.568679,-77530409.41879517,0,0
4590,152681402.57828212,402512413.5721475,-236445125.2706372,607413620.6073304,0,0
4600,120234855.57335979,-427151445.9813762,525986420.5988517,431140870.18776226,0,0
4610,-169092931.5335496,362095944.5140625,621326412.0799953,-319845779.7997714,0,0
4620,352050315.3457286,-293505553.40864235,-38275018.526870064,-684908841.7125804,0,0
4630,-390352981.9630147,92791069.25400206,-630573258.4439607,-182346292.2147805,0,0
4640,439807107.654952,-38907965.3740767,-331594206.7092351,557194785.1244662,0,0
4650,-368626646.14851314,-227363433.49859664,454316496.9010693,496906606.7093593,0,0
4660,324609573.82156855,247376290.0771764,655445631.589943,-237594387.73076314,0,0
4670,-172598637.4205582,-423007615.7920516,54277110.17350525,-689212884.827445,0,0
4680,12088497.42057757,395665177.0701274,-599625536.1760613,-281591022.5502148,0,0
4690,90370529.69665793,-441244935.64678615,-418984784.7976953,492786475.5892229,0,0
4700,-305706903.03449064,289903455.284832,371682120.42180353,553091067.5461316,0,0
4710,324500783.2265018,-265377792.18129024,677457840.047384,-150338423.91913888,0,0
4720,-450069239.98770213,38197865.433243416,144656484.3457833,-680241380.3683187,0,0
4730,389966065.37938553,65263407.65588958,-555587758.053606,-373016181.3354963,0,0
4740,-399624489.10480195,-220045538.66564873,-495936219.1198511,415888136.39631945,0,0
4750,204036196.1779375,355586905.217207,279410062.69681084,597785494.0447459,0,0
4760,-179673195.0371601,-391806045.4854008,686725435.1254039,-59294364.48188136,0,0
4770,-91515163.69352815,433752582.67775476,231516040.81781858,-658543154.4635627,0,0
4780,143408591.72305706,-373349253.7334662,-500223769.6580711,-454886208.85629624,0,0
4790,-332119566.19030935,315905342.80944765,-560228692.7515713,328800213.6178446,0,0
4800,382573562.91156685,-119772679.09260699,179337799.67996705,629183949.5682708,0,0
4810,-436707163.9478663,68152322.3812122,682629236.6467346,34148214.38507853,0,0
4820,382600051.0261807,201830156.34532207,313652894.0636745,-624681464.745446,0,0
4830,-341359501.2676336,-224553805.2230131,-435366627.1550759,-525949468.1981967,0,0
4840,199857298.15676534,410652823.55096656,-610272551.4395612,234233514.067824,0,0
4850,-39937170.19790201,-393694301.5212527,73825856.8290405,645766954.4155298,0,0
4860,-61142263.96001821,446580942.5673715,664623921.2974721,128363944.58038941,0,0
4870,284866012.51484185,-309659456.0945451,389939893.0043207,-579220222.5638576,0,0
4880,-306020153.1974131,287290987.6769639,-362794884.0379159,-585360483.1241044,0,0
4890,446258323.79361486,-67697040.70956194,-645179059.0783019,135070757.13815838,0,0
4900,-393701424.39943355,-37606601.58889963,-34311841.71136856,646499645.4782093,0,0
4910,413348508.88603127,193469301.54293033,632327513.374834,221449046.62315357,0,0
4920,-227865714.78723407,-340223734.55566597,459262028.5953833,-522738943.3276049,0,0
4930,205898058.73795095,379296565.6920045,-284161924.82918483,-632580838.3508033,0,0
4940,62434877.47641633,-438424031.8176983,-664727343.5151246,34134767.54825801,0,0
4950,-116992534.07542703,382786612.9075065,-141966995.0831884,631000729.8383696,0,0
4960,310760868.3705563,-336948543.8823636,585640387.3767744,311215280.08050025,0,0
4970,-372936439.6731771,146136622.40627277,520465209.2138815,-455872898.36122805,0,0
4980,431661378.8079961,-97140545.2443066,-200973247.40255675,-667280582.3745888,0,0
4990,-394815577.2720452,-175430445.97718903,-669251323.5591983,-65991807.008526325,0,0
5000,356501085.4153996,200616253.30114195,-245966108.64700985,599635824.6896154,0,0
5010,-226239478.1998535,-396535105.2394282,524880280.7308737,395237615.04828346,0,0
5020,67575196.91188148,389776223.8872665,572324630.0675318,-379374533.52549493,0,0
5030,31613441.792424828,-449974013.6001055,-114601268.13577229,-689254314.5154867,0,0
5040,-262741024.6642747,327937830.8352791,-659485712.566992,-163072804.2084576,0,0
5050,286075212.8109431,-307905093.3660753,-343324890.673571,553504604.9993268,0,0
5060,-440508550.256105,96868767.03538457,450908611.26257354,470967695.098722,0,0
5070,395488128.71751165,9752588.948954962,613540515.1831249,-294190819.4374711,0,0
5080,-425297290.683404,-166042155.60016385,-26326285.9223191,-698359656.9220316,0,0
5090,250566097.81424692,323262092.7674246,-636409457.2771916,-255251532.31136242,0,0
5100,-231236109.39435136,-365039672.3648323,-431471580.9624648,494321700.02261233,0,0
5110,-33123512.22126688,441146202.69957626,365214139.2345305,535911895.39755964,0,0
5120,89972948.10346289,-390361538.249947,642769410.4345726,-201548106.4459827,0,0
5130,-288066580.9082806,356544131.4667516,62606586.2172925,-694481659.6251748,0,0
5140,361489034.5087867,-171755157.43136024,-601113881.9382347,-341026321.8760086,0,0
5150,-424691027.1127269,125743302.59125939,-508393096.94498235,424222857.1480686,0,0
5160,405218977.195874,148284730.6990255,269919287.06409895,587852402.3218893,0,0
5170,-369961275.12781906,-175677200.20924747,658697942.686447,-103031150.67484036,0,0
5180,251630946.05674458,380716125.01828516,150923249.28480405,-677524658.6019465,0,0
5190,-94866881.43368551,-383930423.6926937,-554709146.9354389,-419190019.94110155,0,0
5200,-1913385.6157812178,451408363.90745234,-572684326.312956,345545703.2889319,0,0
5210,239435644.2981763,-344654568.1442829,167687806.22419003,625069071.3269967,0,0
5220,-264757885.0473734,327123266.88461006,660161203.9037608,-637197.3119529635,0,0
5230,432845994.9348145,-125585423.06931442,237257271.8619497,-647432358.4108247,0,0
5240,-395317180.1051866,18161821.56193938,-498271708.81038857,-488753256.98882985,0,0
5250,435418532.6741472,137882923.56904322,-623509880.0133873,260632460.11271068,0,0
5260,-272029846.78626764,-304783600.64431083,61539181.6123823,646509889.915249,0,0
5270,255571540.20818457,349098987.1683811,646298277.5376043,103218112.45430335,0,0
5280,3711644.8004314154,-441908183.6217074,320096016.2766013,-604236368.2548347,0,0
5290,-62480897.4959512,396036593.8929597,-432829037.79802024,-548866673.73841,0,0
