uur,vx_c,vx_b,vx_ster
6584,34998.29321694984,38759.837917478755,-66.15933458850229
6585,44763.052701382505,36525.717487341426,-71.03849113244944
6586,54127.10346157799,33638.31348745099,-71.34537448080697
6587,61208.07023709189,30158.37423857416,-63.968378595557304
6588,61567.29408496869,26161.37288944288,-41.1725654894759
6589,48001.403524513575,21734.439382283454,9.802354070818588
6590,19212.046565443317,16977.04588343548,90.76470671635394
6591,-10720.945011016018,11997.908396019864,175.1354891722894
6592,-30450.21033065319,6898.87898301891,241.41034149847053
6593,-40388.449505718614,1776.603870062333,289.7824321534304
6594,-44054.0687967291,-3276.377363197382,326.1910471097997
6595,-44041.48376226081,-8174.452112409994,354.91374614241704
6596,-41843.23759409266,-12841.039609957454,378.2509830581703
6597,-38273.61173052969,-17209.699696694057,397.3130817075259
6598,-33772.80302943152,-21224.500487229965,412.58281597337475
6599,-28574.48966702498,-24839.84431088174,424.22311508193224
6600,-22793.53827826814,-28019.91161137193,432.2353933788966
6601,-16471.858909081006,-30737.85810085437,436.5393226759657
6602,-9602.629514919096,-32974.878120618116,437.0119670001754
6603,-2143.521927361542,-34719.2244544395,433.50639785222097
6604,5974.567430118318,-35965.252933300864,425.8621728188529
6605,14837.03370841924,-36712.540575298626,413.9194757298715
6606,24522.481308440052,-36965.10966308855,397.5570902589518
6607,35041.21669249828,-36730.77736465225,376.8019050686076
6608,46168.21081278914,-36020.64114594642,352.13364722314253
6609,57001.35626292245,-34848.70419618034,325.2965599168022
6610,64914.27709107888,-33231.642305782116,301.22739889100416
6611,63995.6149470232,-31188.71097635797,290.9303783272859
6612,47106.837377971635,-28741.76853396571,307.68595850335817
6613,18003.96819931834,-25915.31250093158,344.7177358880151
6614,-8684.116696797875,-22736.46673545648,375.23235591102986
6615,-26173.993110195257,-19235.176859946587,386.90764468366865
6616,-35790.69988719231,-15444.652584604231,382.379782399283
6617,-40218.73351193393,-11401.82558052488,366.81148523465106
6618,-41386.09691116189,-7147.750479262617,343.99588708598475
6619,-40451.727704437086,-2727.953571725927,316.3354235693253
6620,-38083.57007543283,1807.274831187443,285.355873119905
6621,-34661.166304297294,6402.66864671097,252.08085849724552
6622,-30393.24100082559,10997.899660545794,217.24899320425726
6623,-25382.30427789012,15527.678823043567,181.43231320373917
6624,-19659.43015554134,19922.118152480736,145.0982294169765
6625,-13202.396378371574,24107.428017751583,108.63885667146988
6626,-5944.611452953708,28007.01662418532,72.38100837993326
6627,2220.031640035273,31543.039670482176,36.58604447139474
6628,11430.072524732592,34638.41691489118,1.4510862592251357
6629,21833.45986180348,37219.28869163688,-32.86298130302166
6630,33511.41429873826,39217.83528113174,-66.10777952499174
6631,46245.0376282773,40575.353734885044,-97.5354892417252
6632,58856.63096685111,41245.585329266534,-124.70481019071244
6633,67687.71103886596,41198.65355851714,-140.69993850533297
6634,65163.969976009575,40424.49445161247,-131.50675125784952
6635,45690.6985506942,38928.37623336508,-86.84836024153023
6636,17834.408655673058,36729.85009567596,-22.62262405100978
6637,-5764.8186237981245,33870.202595199116,37.639810925965676
6638,-21569.926592986907,30410.51810088592,87.06370651210797
6639,-31058.273066626694,26427.815467391458,127.91896761479191
6640,-36225.615626821,22011.471439268407,163.35808330222903
6641,-38500.470737881056,17259.374676021427,195.4384911941317
6642,-38779.02971448512,12273.919885289633,225.21041703809985
6643,-37603.90472838607,7158.135700318488,253.06892476345251
6644,-35297.15624704495,2012.2158911801453,279.01936662196243
6645,-32041.17090711467,-3069.3538015646527,302.8432563088354
6646,-27924.93216953197,-7999.970826721357,324.1962845687124
6647,-22969.381944403496,-12702.374595361973,342.6636072365504
6648,-17140.148247634435,-17109.437747358385,357.787938727398
6649,-10352.577367809376,-21164.38445591172,369.08010459184504
6650,-2472.9006618120766,-24820.554461749067,376.0198064048482
6651,6678.766407715722,-28040.837560438766,378.0578283652033
6652,17309.495879729926,-30796.89614473906,374.6463485986041
6653,29578.468669716553,-33068.27818665672,365.37205980571457
6654,43351.66010267881,-34841.50389568063,350.40278140928854
6655,57499.41449662577,-36109.18887007172,331.7764764123809
6656,68322.93213858572,-36869.24532943589,316.2956360825445
6657,68294.76498807533,-37124.17862516743,317.84368771761615
6658,51986.749576530536,-36880.473812022756,346.4596500225264
6659,26707.3390766779,-36148.0995382626,388.7367838865001
6660,3735.3325921230535,-34940.221704722135,423.97206792378563
6661,-12950.414313849513,-33273.09388473883,444.9301666472418
6662,-23992.878846656327,-31166.03121843625,452.9090713294731
6663,-30900.323726246374,-28641.45179550001,450.81920356166296
6664,-34890.27304279033,-25724.979265447513,441.0541349833103
6665,-36781.4221927562,-22445.595104804073,425.29233357062594
6666,-37094.26380357889,-18835.83517945097,404.6837124810077
6667,-36149.4196189251,-14932.030016736846,380.03220883694684
6668,-34133.829269213,-10774.583643098076,351.91936771325544
6669,-31140.64441634806,-6408.273389154875,320.77960342343914
6670,-27191.40158195048,-1882.5383350698849,286.94274402277387
6671,-22246.482106193707,2748.2887886764292,250.65466393223483
6672,-16207.657694839756,7424.8617494327455,212.08267729443554
6673,-8915.800727242298,12082.877978517628,171.31098390097048
6674,-148.85673558456983,16653.389072064758,128.33511137532116
6675,10366.026885280839,21063.457390121042,83.08040789785407
6676,22884.609228670604,25237.266566912,35.520609788130926
6677,37402.66795445724,29097.698233550927,-13.88391032358929
6678,52948.746518717395,32567.59513344422,-62.890499550023435
6679,66056.91957203882,35568.50814907338,-104.65306308948706
6680,69686.78042365541,38021.15027511523,-125.73489137690814
6681,58387.77225520146,39855.26308099953,-115.68143371019929
6682,37134.02844373115,41014.580907060175,-83.32692226589438
6683,15449.74101556744,41456.492968902894,-45.968848027301604
6684,-2014.5966949666436,41153.954999134345,-12.016657046707891
6685,-14793.57355538545,40098.144739292264,17.72394389653848
6686,-23739.331835828212,38300.27332373093,44.757163054114145
6687,-29776.99692747871,35792.19034854529,70.60055099144812
6688,-33615.36256379163,32625.729534246828,96.25580131973993
6689,-35744.78052220852,28870.851065047136,122.2157649031575
6690,-36488.32709584322,24612.745132320186,148.57571877275004
6691,-36047.69028225672,19948.16245100123,175.1394451332759
6692,-34534.63924643077,14981.305892189814,201.50132258487153
6693,-31989.913282188576,9819.638123234537,227.1057317083727
6694,-28392.548511533103,4569.932062827106,251.28741790792637
6695,-23661.931133620223,-665.1760061971336,273.2955034960386
6696,-17654.37220551873,-5789.960160607516,292.30345546642786
6697,-10156.898925602165,-10717.62877693634,307.40952455467027
6698,-885.6572196832931,-15371.60567841108,317.6413209423831
6699,10488.264891251254,-19686.139379391887,322.00696729865786
6700,24217.990181796078,-23606.35179847277,319.7180358479675
6701,40085.04144116376,-27087.855774399206,310.9165535014122
6702,56378.32373880768,-30096.070239319502,298.5521266428942
6703,68271.61781357872,-32605.35033108346,291.36617520578733
6704,68572.71167676056,-34598.041130952326,302.50616388570694
6705,55270.07219267027,-36063.56893207939,335.61612726399477
6706,35291.79616219817,-36997.64352226128,377.9064199809334
6707,15966.325156031842,-37401.53022036149,415.882397678674
6708,208.14153908606386,-37281.37906833004,444.2104520292036
6709,-11784.762560301926,-36647.67022266398,462.5873043767265
6710,-20627.679053565127,-35514.79091615668,472.2310170755231
6711,-26987.316533505676,-33900.72386473583,474.47548484176104
6712,-31390.105574736033,-31826.82933392659,470.41597351649824
6713,-34210.19574612964,-29317.7153014878,460.88624352527546
6714,-35697.11489020938,-26401.197657280893,446.5092763192798
6715,-36003.61380877465,-23108.351409547373,427.74887651236094
6716,-35205.24619383177,-19473.646476118265,404.946543278531
6717,-33311.335113443034,-15535.151947579161,378.3428740116191
6718,-30268.47077121248,-11334.783438814764,348.085460328736
6719,-25957.656801325265,-6918.559430995111,314.225134769272
6720,-20186.53069038262,-2336.822939991812,276.7029384718894
6721,-12680.487589307359,2355.6254427058348,235.33454829675966
6722,-3085.172046572203,7099.534640653613,189.81482603192862
6723,8981.409677744772,11831.307409766629,139.8132189651865
6724,23721.950076593705,16482.696086882952,85.35681510124081
6725,40564.49833471475,20978.824537065826,27.938822344456412
6726,56935.87080585623,25236.400160049907,-27.21104453702548
6727,67297.71985264037,29169.639909708814,-69.38537617552304
6728,66040.17527539968,32696.651281515504,-87.76782143732265
6729,53775.55370442844,35738.417918982304,-83.0227927362444
6730,36566.590526245345,38218.803825344665,-65.87356950516593
6731,19571.799347895547,40067.54822011828,-45.41195506801013
6732,4977.9285819466895,41224.16322883735,-25.311867279337843
6733,-6824.4460215145555,41641.75226411524,-6.0176835572016465
6734,-16099.75647000656,41290.41990315278,13.133241677720637
6735,-23246.066975081216,40160.01841623017,32.93386518139144
6736,-28620.064581261016,38261.96026686953,53.97437682535093
6737,-32495.762550231313,35629.860760440315,76.5623422844984
6738,-35065.271960957834,32318.8709014516,100.72803998485074
6739,-36448.85829677475,28403.6982300277,126.25460490588938
6740,-36703.77870405675,23975.464596484642,152.71275166043208
6741,-35828.932863059796,19137.683707937158,179.4929503817103
6742,-33764.646449857886,14001.731593909308,205.83161076063567
6743,-30387.56498678008,8682.214604868796,230.82885872320696
6744,-25501.289721329194,3292.611081161376,253.45686201384444
6745,-18825.63177797957,-2058.513688928686,272.56224552966864
6746,-9994.658740094694,-7270.524065392784,286.88019614298094
6747,1405.1755486969869,-12252.877423778853,295.1174102238605
6748,15671.506894846409,-16926.447300625485,296.26113905290714
6749,32506.464339494894,-21224.092993449194,290.4661499184964
6750,49990.824852466234,-25090.608856861807,280.9444668681017
6751,63519.17785728139,-28482.212113638518,275.92423937291926
6752,67382.3860891496,-31365.74204063661,285.7294843265911
6753,60105.00266245893,-33717.72885044146,312.9408553766979
6754,45940.39236867002,-35523.406539476244,349.63520752926405
6755,30016.13812070666,-36775.68263796678,386.323753022758
6756,15229.740782691475,-37474.13205973426,417.66558239367197
6757,2570.0664127357904,-37624.09600649531,441.87013515528
6758,-7879.062062520294,-37235.915941494655,458.8436663536835
6759,-16337.524747340794,-36324.302956045765,469.0776242269
6760,-23075.986441061,-34907.83924270488,473.179742541589
6761,-28328.96443231881,-33008.610537204244,471.71171779374544
6762,-32272.052653430183,-30651.96784950461,465.1458481700525
6763,-35020.17572677512,-27866.413048471924,453.8611452851543
6764,-36630.39314253917,-24683.597685168887,438.14849375006054
6765,-37103.2073203349,-21138.41930344252,418.21362640041946
6766,-36380.08081010852,-17269.19467154137,394.17356660081856
6767,-34336.151313062255,-13117.884097261143,366.0445227143884
6768,-30767.914524681757,-8730.33384397009,333.72061741585946
6769,-25377.621820680557,-4156.493110875067,296.94641508645896
6770,-17762.67710835061,549.450859005,255.29817927995802
6771,-7437.827179482047,5329.069719625625,208.22477463561182
6772,6031.360146830995,10119.716517278812,155.29345771084857
6773,22605.958456763292,14853.730136849852,96.97303777321693
6774,40838.446440035346,19455.363193706824,36.3750048738282
6775,56796.791192353434,23840.248966033483,-18.761050801676596
6776,65026.43601962621,27923.720785957128,-57.888649844661096
6777,62895.24130876195,31623.98204608316,-75.67823551352413
6778,52871.34603743435,34859.853382867404,-76.20073089628168
6779,39330.05775909628,37551.78334772273,-67.05041930732715
6780,25414.102325034917,39625.149016000665,-53.579574970186066
6781,12615.542707779909,41014.09371997261,-38.15070466546126
6782,1424.58377297896,41665.378497712874,-21.354522314836867
6783,-8117.938170001422,41542.003127053,-3.049118174023178
6784,-16129.900906122708,40626.3204684944,17.086255959151647
6785,-22760.56826754733,38922.33127399408,39.30312714854413
6786,-28140.503197787064,36456.86786894675,63.68457331862547
6787,-32363.64020025848,33279.459096634426,90.1129857837123
6788,-35481.09388780987,29460.803128132462,118.26762478673541
6789,-37497.82947718806,25089.935149476325,147.63510746537654
6790,-38368.2284452818,20270.332410558196,177.52409666727306
6791,-37988.57019233856,15115.318835720209,207.07841849513633
6792,-36185.40637855787,9743.193050330268,235.28423564943841
6793,-32700.05424465138,4272.499216686595,260.9692321866916
6794,-27172.96986805724,-1182.2032241287325,282.7986490828871
6795,-19142.140271287863,-6513.817949769346,299.29273588653757
6796,-8097.138891666809,-11625.304130207805,308.9415577754756
6797,6308.650195624081,-16431.3605380499,310.6058855244947
6798,23703.446812043185,-20859.268762910615,304.5439237503417
6799,42025.85732702479,-24849.02489566721,294.2014744017172
6800,56968.60713366552,-28352.927563374727,287.2343976499025
6801,63877.76998565842,-31334.80717725577,292.0049096072765
6802,61485.698666371805,-33769.056149935794,310.69826322266874
6803,52436.10278337951,-35639.54926882219,338.3489981121198
6804,40325.04164875633,-36938.51110523563,368.2860286869489
6805,27657.178316122765,-37665.411669386216,395.89160222140276
6806,15691.488964482776,-37825.96469636534,418.8796881595513
6807,4915.337969721881,-37431.26688751752,436.41748089898584
6808,-4557.490064020063,-36497.09143288027,448.38791126998774
