uur,Io_x,Io_y,Europa_x,Europa_y,Jupiter_x,Jupiter_y
263,261624050.72300777,-301232281.2338926,341753488.06521237,568118467.5177387,326223.68483390735,-755076.5912262575
264,206940056.63032842,-339034139.4131853,382819414.89199775,539312032.1694797,328998.173200167,-755493.4535274575
265,146809655.32219946,-367918676.36829275,421718825.3086116,507446458.5876923,332083.75540242885,-756252.5991255438
266,82786218.85781148,-387044800.9872438,458213834.45535666,472681063.9027457,335413.3462765943,-757397.6383053707
267,16566217.666861631,-395879744.86404717,492077766.0148181,435195135.8359822,338912.8430658526,-758958.1768589844
268,-50084551.26412832,-394225281.27644473,523097048.2084005,395187230.39800996,342504.5491406937,-760948.5644723716
269,-115408996.42831837,-382222151.0341964,551073083.0085802,352874258.97327733,346110.7988803723,-763367.6633606238
270,-177733421.55187747,-360332832.32107013,575824061.0329784,308490361.55782336,349657.4266417132,-766199.6306168041
271,-235532137.48315668,-329305711.9674804,597186693.1844051,262285567.05995896,353076.76357368927,-769415.5704159576
272,-287477254.14602566,-290125835.58259684,615017829.4001024,214524246.099186,356309.93986755575,-772975.8125643168
273,-332471445.14587367,-243958359.00928,629195934.9729923,165483366.5152556,359308.3893097352,-776832.5295316625
274,-369663918.1374546,-192090597.45329183,639622395.8800203,115450566.66864073,362034.5678298344,-780932.4148686599
275,-398451696.5968193,-135877474.49393842,646222626.4351691,64722066.39721422,364461.9858091046,-785219.1975218834
276,-418469411.1023648,-76693645.3962656,648946955.3742348,13600440.001036972,366574.7052549067,-789635.8385701716
277,-429571140.97218364,-15894010.716475137,647771270.1275408,-37607720.334329754,368366.4689837486,-794126.3303470034
278,-431807622.02070266,45216977.95697897,642697403.4528344,-88594218.87816258,369839.6182514272,-798637.0798425024
279,-425401574.45338,105407762.36417313,633753251.6483371,-139051714.08557114,371003.92870573455,-803117.902771765
280,-410723212.7264147,163534981.5219709,620992619.0729427,-188676183.71212584,371875.4618236965,-807522.681431965
281,-388267322.6970813,218552998.64605033,604494789.4661188,-237169360.69964996,372475.49701366865,-811809.7514344403
282,-358632712.6537737,269519044.6326682,584363830.3662153,-284241103.6832815,372829.58218071173,-815942.0838074592
283,-322504394.8107692,315595264.63174605,560727642.5500636,-329611667.4886137,372966.71923445736,-819887.3238890234
284,-280638530.3497491,356048778.78614247,533736771.64511216,-373013841.4997072,372918.6856625558,-823617.7401086291
285,-233849954.53135806,390250671.950576,503563003.70525414,-414194927.17419666,372719.4829843067,-827110.1264350725
286,-183001963.14229304,417674638.7205161,470397770.43251956,-452918530.1110747,372404.8964355046,-830345.693293028
287,-128997962.49991472,437895843.43612045,434450392.74904174,-488966146.76066935,372012.1464393528,-833309.9737894903
288,-72774541.06040448,450590414.0245874,395946193.50305074,-522138530.90726227,371579.61028681445,-835992.7653376266
289,-15295494.785808124,455535871.321516,355124511.20256495,-552256830.2491196,371146.5912032986,-838388.1211177811
290,42453681.0730299,452612695.8006524,312236646.83042437,-579163488.5506803,370753.1110569484,-840494.4009927723
291,99471341.87764254,441807143.1568408,267543775.06529415,-602722913.7659284,370439.70200542273,-842314.3871119322
292,154745819.08341774,423215329.28684866,221314849.71080002,-622821917.0741947,370247.1712026046,-843855.4650457549
293,207262685.9859146,397048503.36961144,173824530.9406841,-639369931.8044314,370216.31129327515,-845129.8663982924
294,256013759.9149898,363639303.9655792,125351159.24030626,-652299024.6604748,370387.52801046823,-846154.9629324159
295,300008459.8796656,323448636.5946828,76174797.81016873,-661563714.4422648,370800.3551950877,-846953.5948097563
296,338288137.1021377,277072613.08015835,26575361.84081629,-667140615.564525,371492.82771587366,-847554.4061679647
297,369943946.7055692,225248748.37377626,-23169150.392172314,-669027925.1134707,372500.6851694136,-847992.1497121163
298,394138700.8121965,168860323.53173277,-72784313.10570198,-667244772.987925,373856.38535092206,-848307.9084684362
299,410132898.69344133,108937512.59216718,-122000807.06787553,-661830454.8981987,375587.91808183375,-848549.1682111123
300,417314729.2259056,46653576.93966862,-170555827.05156896,-652843567.7131726,377717.4289008416,-848769.6602368241
301,415233255.07922477,-16685777.276943251,-218194360.42531067,-640361065.9310757,380259.68976533535,-849028.8843904084
302,403633214.662521,-79661804.59152341,-264670337.13166815,-624477256.9841748,383220.49036942393,-849391.221260989
303,382488966.4204494,-140772526.4556406,-309747653.4639843,-605302751.7531785,386595.0666311104,-849924.5560545274
304,352034175.98771816,-198473859.30344328,-353201073.8561822,-582963385.1408129,390366.7264336787,-850698.3704234774
305,312783122.50735074,-251231771.3797046,-394817016.3515958,-557599119.9063432,394505.8668237401,-851781.3157112667
306,265539255.65465057,-297583509.4972104,-434394228.5304104,-529362945.2560465,398969.5884149961,-853238.3595027246
307,211387148.8836827,-336204034.6177732,-471744361.4743855,-498419779.9717502,403702.088579564,-855127.6869349226
308,151665433.65304443,-365972061.8099275,-506692449.8605806,-464945388.1838537,408635.9472917214,-857497.6203061022
309,87920594.50907901,-386029019.94761485,-539077306.5343974,-429125314.29063857,413694.31148811686,-860383.8713941243
310,21844282.535484545,-395824282.30703175,-568751839.9491929,-391153842.01709914,418793.85309540963,-863807.4392496271
311,-44800559.54483422,-395141373.68551356,-595583302.7076545,-351232981.21061695,423848.25183401944,-867773.4025238075
312,-110257659.49224865,-384102347.02841336,-619453479.1308187,-309571484.6963903,428771.86882284505,-872270.7383688628
313,-172851874.9418373,-363150584.1038888,-640258819.3452058,-266383896.36376417,433483.2539945947,-877273.1559029431
314,-231053489.74865678,-333015165.7187241,-657910526.8492516,-221889630.61867386,437908.1740664273,-882740.7962107498
315,-283527713.3708018,-294662019.2650366,-672334605.9348943,-176312082.40215334,441981.94315720064,-888622.5538238336
316,-329167278.7061367,-249237934.47244215,-683471874.7508801,-129877766.11860171,445650.9571569084,-894858.7330887478
317,-367108438.71599686,-198013267.7095334,-691277949.280061,-82815481.02290487,448873.44611518085,-901383.7655823511
318,-396732486.2076515,-142328044.75844467,-695723203.1756357,-35355499.90511598,451619.544745853,-908128.7670073772
319,-417655969.5207644,-83544654.11024691,-696792708.3630829,12271222.571984746,453870.83047960425,-915023.7834441537
320,-429713090.67724705,-23008790.50521265,-694486161.4689533,59833825.41948347,455619.4932685296,-921999.6489420736
321,-432933536.6658517,37980975.141211405,-688817800.7919947,107102303.098575,456867.2902369766,-928989.4368091197
322,-427518437.6771151,98195540.98069906,-679816316.2115519,153848253.7207294,457624.4120089269,-935929.5300896354
323,-413816469.40152293,156490624.67571685,-667524749.2296928,199845612.718081,457908.3555654211,-942760.3625026753
324,-392301459.29315174,211816451.25218576,-652000374.9622562,244871373.86118758,457742.867421412,-949426.8925814793
325,-363552293.84226894,263223135.458462,-633314558.0656996,288706305.56734157,457156.9944279033,-955878.8750793148
326,-328235483.02866226,309863010.889635,-611552581.2093621,331135673.63523483,456184.2589254891,-962070.9888540247
327,-287090419.49265844,350990991.52175367,-586813450.5521687,371949978.3071057,454861.96012853045,-967962.8725210216
328,-240917157.23095742,385963865.70283043,-559209682.162098,410945707.9584644,453230.59359506855,-973519.110288685
329,-190566402.1610859,414239242.39620054,-528867068.78668576,447926108.69938576,451333.374289352,-978709.2018312969
330,-136931328.49667463,435374707.96440595,-495924422.43611795,482701969.04837424,449215.8449545062,-983507.5424510845
331,-80940789.24146858,449027614.27883404,-460533286.42594624,515092419.5789752,446925.54931945715,-987893.433328801
332,-23553460.48756957,454955804.10160357,-422857610.1098923,544925747.750795,444511.74830672867,-991851.1362658981
333,34247563.62143559,453019481.7323975,-383073379.5747919,572040227.8177494,442025.15633465955,-995369.982703621
334,91460232.77931233,443184347.5209078,-341368197.62391365,596284964.9567099,439517.6736617608,-998444.542578647
335,147069596.40824708,425526024.23133814,-297940806.3541842,617520751.771857,437042.0893258765,-1001074.8542856502
336,200055025.51513717,400235700.68521965,-253000545.58505285,635620934.207415,434651.7275913316,-1003266.7121623445
337,249399208.0851741,367626792.3487106,-206766740.39305055,650472282.6871011,432400.0091414106,-1005032.00196364
338,294099552.34020036,328142258.51996726,-159468011.10765648,661975863.0101076,430339.8969969816,-1006389.0672289369
339,333182633.8810079,282362012.1688089,-111341499.3786197,670047900.1825825,428523.1970689074,-1007363.0798309416
340,365722275.31993634,231009606.41306034,-62632004.37048493,674620626.9654406,426999.6854943788,-1007986.3760968349
341,390861718.1170112,174957085.15063596,-13591023.80847051,675643107.4956071,425816.040989859,-1008298.7059051004
342,407840096.7909216,115226563.85522702,35524304.48208232,673082024.9180636,425014.57221987157,-1008347.3269952469
343,416023014.96667606,52986802.275420845,84452363.71073464,666922420.5881969,424631.7495387503,-1008186.8623741026
344,414936420.44093126,-10457184.07020685,132928323.62204848,657168371.1139647,424696.5788428865,-1007878.8285591238
345,404302181.1985072,-73683447.98319304,180685510.27780774,643843588.359,425228.8927398411,-1007490.7413689883
346,384072828.79181683,-135183045.4396209,227456877.97011423,626991926.5813824,426237.6783182113,-1007094.7200281173
347,354461991.2061387,-193401514.79482847,272976578.7644085,606677780.2039716,427719.6052993596,-1006765.5452336383
348,315966305.2241817,-246791582.84948,316981622.56784374,582986355.3694006,429657.95287068415,-1006578.1856996322
349,269374366.1044489,-293875072.3273747,359213617.8044052,556023798.4945143,432022.1444984501,-1006604.8880709086
350,215758822.9678521,-333310048.4968821,399420579.8145673,525917165.5699589,434768.0741831091,-1006912.0162577593
351,156449222.70090005,-363957487.64739096,437358791.0627961,492814217.0074764,437839.3373703484,-1007556.9088603164
352,92985558.15185347,-384940691.68490404,472794694.2267968,456883024.46410185,441169.3690776294,-1008585.0732023164
353,27055292.72300286,-395690762.4506138,505506796.3693883,418311378.29486,444684.35933359794,-1010028.0303459865
354,-39580729.0142635,-395972872.603135,535287559.7805661,377305987.10689694,448306.6919732028,-1011902.0585542513
355,-105166305.86127785,-385890615.3592217,561945252.8540753,334091464.2843784,451958.5696301496,-1014207.9629644586
356,-168024236.5528131,-365868801.50148004,585305732.6607691,288909100.270795,455565.46784316556,-1016931.8541058049
357,-226620399.36580357,-336617946.0023886,605214129.8245369,242015423.7475627,459059.1080043119,-1020046.7827563849
358,-279613012.67177564,-299085700.549484,621536406.0049973,193680559.51761147,462379.7361509901,-1023514.9839790079
359,-325885068.9814971,-254401313.36349407,634160754.8304219,144186395.74395844,465477.61386923783,-1027290.4444682056
360,-364560314.83647424,-203818881.07457754,642998818.5591159,93824578.03648123,468313.7395321987,-1031321.5223636375
361,-395004932.34829396,-148664024.92820287,647986695.0943391,42894352.53958849,470859.90196646075,-1035553.4020975562
362,-416818086.82513225,-90287108.17382875,649085713.2106634,-8299715.543025903,473098.2160232564,-1039930.2382672054
363,-429814790.8578766,-30024598.62538194,646282957.8973064,-59450117.83082022,475020.30288503726,-1044396.9138117722
364,-434004286.66302407,30831076.750081368,639591532.4712987,-110248839.91681053,476626.26612004585,-1048900.3970090416
365,-429566591.21728224,91053731.11827308,629050549.4052173,-160389824.5441777,477923.58813917986,-1053390.7238729023
366,-416829178.38281786,149498747.5979885,614724847.4629155,-209571424.45340768,478926.04002089426,-1057821.657538207
367,-396245124.3872383,205112850.45110816,596704438.5318528,-257498808.48165485,479652.66703652695,-1062151.0872412573
368,-368373492.03103954,256939653.1473863,575103693.2613244,-303886285.49731934,480126.88613436697,-1066341.2306398193
369,-333862301.52245444,304122216.0490795,550060280.0435824,-348459512.7794501,480375.7113868526,-1070358.698329476
370,-293434128.1646934,345903680.7995341,521733876.8063342,-390957558.4159013,480429.1088015356,-1074174.4715422404
371,-247874159.9692925,381626864.1594006,490304679.34432966,-431134791.065298,480319.4720402949,-1077763.8352430062
372,-198020417.12545258,410733517.3751999,455971733.3653222,-468762574.84038556,480081.204332529,-1081106.3004143366
373,-144755756.36387783,432763800.9963517,418951119.9656557,-503630751.9350828,479750.38809123443,-1084185.5418478488
374,-89001236.4511981,447356392.88862956,379474025.83395296,-535548900.7336095,479364.5214983375,-1086989.3714113021
375,-31710390.649601765,454249536.60626197,337784730.1055366,-564347362.30678,478962.29987918504,-1089509.7614257203
376,26136073.320551984,453283242.24698955,294138539.496632,-589878033.2288014,478583.41850306536,-1091742.9281872844
377,83535652.75838795,444402764.1707484,248799702.21524277,-612014927.3695214,478268.3721820184,-1093689.4814201514
378,139470049.0607274,427663389.79290634,202039329.28408852,-630654513.5920769,478058.2255240889,-1095354.6410949011
379,192912365.24865618,403236470.29478633,154133349.45057505,-645715840.0071838,477994.32593878236,-1096748.5180887445
380,242836120.31485572,371416496.1124985,105360520.94181783,-657140458.5306237,478117.92970623984,-1097886.4490625926
381,288226729.0928733,332628856.1914334,56000520.09480525,-664892165.9219729,478469.7100760185,-1098789.3681567758
382,328096100.67375386,287437710.67962795,6332123.493764266,-668956579.2443765,479089.11624380195,-1099484.188212425
